Year,Rank,Title,tt_id,rl_id,release_date,company,mpaa,genres,runtime,director,actors,budget,bo_opening,bo_gross,imdb_score
2011,43,Contagion,tt1598778,rl3595208193,2011-09-09,Warner Bros.,PG-13,"Action,Drama,Thriller",106,Steven Soderbergh,"Matt Damon,Kate Winslet,Jude Law,Gwyneth Paltrow",60.0,22.403596,75.658097,6.7
2011,44,Moneyball,tt1210166,rl459638273,2011-09-23,Sony Pictures Releasing,PG-13,"Biography,Drama,Sport",133,Bennett Miller,"Brad Pitt,Robin Wright,Jonah Hill,Philip Seymour Hoffman",50.0,19.501302,75.605492,7.6
2011,45,Justin Bieber: Never Say Never,tt1702443,rl927434241,2011-02-11,Paramount Pictures,,"Documentary,Music",105,Jon M. Chu,"Justin Bieber,Boyz II Men,Miley Cyrus,Sean Kingston",13.0,29.514054,73.01391,1.6
2011,46,Dolphin Tale,tt1564349,rl810452481,2011-09-23,Warner Bros.,PG,"Drama,Family",113,Charles Martin Smith,"Morgan Freeman,Ashley Judd,Harry Connick Jr.,Nathan Gamble",37.0,19.152401,72.286779,6.9
2011,47,Jack and Jill,tt0810913,rl2388297217,2011-11-11,Sony Pictures Releasing,PG,Comedy,91,Dennis Dugan,"Adam Sandler,Katie Holmes,Al Pacino,Elodie Tougne",79.0,25.003575,74.158157,3.3
2011,48,No Strings Attached,tt1411238,rl878020097,2011-01-21,Paramount Pictures,R,"Comedy,Romance",108,Ivan Reitman,"Natalie Portman,Ashton Kutcher,Kevin Kline,Cary Elwes",25.0,19.652921,70.66222,6.2
2011,49,Mr. Popper's Penguins,tt1396218,rl4234511873,2011-06-17,Twentieth Century Fox,PG,"Comedy,Family,Fantasy",94,Mark Waters,"Jim Carrey,Carla Gugino,Angela Lansbury,Ophelia Lovibond",55.0,18.445355,68.224452,6.0
2011,53,The Adjustment Bureau,tt1385826,rl1849722369,2011-03-04,Universal Pictures,PG-13,"Romance,Sci-Fi,Thriller",106,George Nolfi,"Matt Damon,Emily Blunt,Lisa Thoreson,Florence Kastriner",50.2,21.15773,62.495645,7.0
2011,54,Happy Feet Two,tt1402488,rl2086045185,2011-11-18,Warner Bros.,PG,"Adventure,Animation,Comedy,Family,Musical",100,George Miller,"Elijah Wood,Robin Williams,Pink,Carlos Alazraqui",135.0,21.237068,64.006466,5.9
2011,55,Water for Elephants,tt1067583,rl2121827841,2011-04-22,Twentieth Century Fox,PG-13,"Drama,Romance",2,Francis Lawrence,"Robert Pattinson,Reese Witherspoon,Christoph Waltz,Paul Schneider",38.0,16.842353,58.709717,6.9
2011,56,The Lincoln Lawyer,tt1189340,rl3831399937,2011-03-18,Lionsgate,R,"Crime,Drama,Thriller",118,Brad Furman,"Matthew McConaughey,Marisa Tomei,Ryan Phillippe,William H. Macy",40.0,13.206453,58.0092,7.3
2011,57,Midnight in Paris,tt1605783,rl2825029121,2011-05-20,Sony Pictures Classics,PG-13,"Comedy,Fantasy,Romance",96,Woody Allen,"Owen Wilson,Rachel McAdams,Kathy Bates,Kurt Fuller",17.0,0.599003,56.817045,7.7
2011,58,Friends with Benefits,tt1632708,rl810911233,2011-07-22,Screen Gems,R,"Comedy,Romance",109,Will Gluck,"Mila Kunis,Justin Timberlake,Patricia Clarkson,Jenna Elfman",35.0,18.62215,55.802754,6.5
2011,59,I Am Number Four,tt1464540,rl3428353537,2011-02-18,Walt Disney Studios,PG-13,"Action,Adventure,Sci-Fi,Thriller",111,D.J. Caruso,"Alex Pettyfer,Timothy Olyphant,Dianna Agron,Teresa Palmer",60.0,19.449893,55.100437,6.1
2011,60,Source Code,tt0945513,rl4033906177,2011-04-01,Summit Entertainment,PG-13,"Action,Drama,Mystery,Sci-Fi,Thriller",93,Duncan Jones,"Jake Gyllenhaal,Michelle Monaghan,Vera Farmiga,Jeffrey Wright",32.0,14.812094,54.712227,7.5
2011,63,Insidious,tt1591095,rl3428550145,2011-04-01,FilmDistrict,PG-13,"Horror,Mystery,Thriller",103,James Wan,"Patrick Wilson,Rose Byrne,Ty Simpkins,Lin Shaye",1.5,13.271464,54.00915,6.8
2011,64,Tyler Perry's Madea's Big Happy Family,tt1787759,rl1331725825,2011-04-22,Lionsgate,PG-13,"Comedy,Drama",106,Tyler Perry,"Tyler Perry,Loretta Devine,Shad Moss,Cassi Davis",25.0,25.068677,53.345287,4.7
2011,65,Diary of a Wimpy Kid: Rodrick Rules,tt1650043,rl3125773825,2011-03-25,Twentieth Century Fox,PG,"Comedy,Family",100,David Bowers,"Zachary Gordon,Devon Bostick,Robert Capron,Rachael Harris",21.0,23.751502,52.698535,6.5
2011,68,Hugo,tt0970179,rl2438497793,2011-11-23,Paramount Pictures,PG,"Drama,Family,Fantasy,Mystery",126,Martin Scorsese,"Asa Butterfield,Chloë Grace Moretz,Christopher Lee,Ben Kingsley",150.0,11.364505,73.864507,7.5
2011,69,The Dilemma,tt1578275,rl2406254081,2011-01-14,Universal Pictures,PG-13,"Comedy,Drama",111,Ron Howard,"Vince Vaughn,Kevin James,Winona Ryder,Jennifer Connelly",70.0,17.81623,48.47529,5.3
2011,70,Arthur Christmas,tt1430607,rl2671937025,2011-11-23,Sony Pictures Releasing,PG,"Adventure,Animation,Comedy,Family,Fantasy",97,Sarah Smith,"James McAvoy,Jim Broadbent,Bill Nighy,Hugh Laurie",100.0,12.068931,46.462469,7.1
2011,71,Hall Pass,tt0480687,rl1062635009,2011-02-25,Warner Bros.,R,"Comedy,Romance",105,Bobby Farrelly,"Owen Wilson,Jason Sudeikis,Christina Applegate,Jenna Fischer",36.0,13.535374,45.060734,5.8
2011,72,New Year's Eve,tt1598822,rl963085825,2011-12-09,Warner Bros.,PG-13,"Comedy,Romance",118,Garry Marshall,"Sarah Jessica Parker,Jessica Biel,Ashton Kutcher,Michelle Pfeiffer",56.0,13.01918,54.544638,5.7
2011,73,Soul Surfer,tt1596346,rl2272298497,2011-04-08,TriStar Pictures,PG,"Biography,Drama,Family,Sport",112,Sean McNamara,"AnnaSophia Robb,Dennis Quaid,Helen Hunt,Carrie Underwood",18.0,10.601862,43.853424,7.0
2011,74,The Adventures of Tintin,tt0983193,rl3832841729,2011-12-21,Paramount Pictures,PG,"Action,Adventure,Animation,Family,Mystery",107,Steven Spielberg,"Jamie Bell,Andy Serkis,Daniel Craig,Simon Pegg",135.0,9.720993,77.591831,7.3
2011,76,Final Destination 5,tt1622979,rl2991818241,2011-08-12,Warner Bros.,R,"Horror,Thriller",92,Steven Quale,"Nicholas D'Agosto,Emma Bell,Arlen Escarpeta,Miles Fisher",40.0,18.031396,42.587643,5.8
2011,77,The Ides of March,tt1124035,rl794527233,2011-10-07,Sony Pictures Releasing,R,"Drama,Thriller",101,George Clooney,"Paul Giamatti,George Clooney,Philip Seymour Hoffman,Ryan Gosling",12.5,10.470143,40.962534,7.1
2011,78,Hanna,tt0993842,rl525764097,2011-04-08,Focus Features,PG-13,"Action,Drama,Thriller",111,Joe Wright,"Saoirse Ronan,Cate Blanchett,Eric Bana,Vicky Krieps",30.0,12.370549,40.259119,6.8
2011,80,Something Borrowed,tt0491152,rl1232111105,2011-05-06,Warner Bros.,PG-13,"Comedy,Drama,Romance",112,Luke Greenfield,"Ginnifer Goodwin,Kate Hudson,Colin Egglesfield,John Krasinski",35.0,13.945368,39.046489,5.9
2012,1,The Avengers,tt0848228,rl709199361,2012-05-04,Walt Disney Studios,PG-13,"Action,Adventure,Sci-Fi",143,Joss Whedon,"Robert Downey Jr.,Chris Evans,Scarlett Johansson,Jeremy Renner",220.0,207.438708,623.35791,8.0
2012,2,The Dark Knight Rises,tt1345836,rl3745875457,2012-07-20,Warner Bros.,PG-13,"Action,Adventure",164,Christopher Nolan,"Christian Bale,Tom Hardy,Anne Hathaway,Gary Oldman",250.0,160.887295,448.139099,8.4
2012,3,The Hunger Games,tt1392170,rl4049110529,2012-03-23,Lionsgate,PG-13,"Action,Adventure,Sci-Fi,Thriller",142,Gary Ross,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Stanley Tucci",78.0,152.535747,408.010692,7.2
2012,4,Skyfall,tt1074638,rl1346799105,2012-11-09,Sony Pictures Releasing,PG-13,"Action,Adventure,Thriller",143,Sam Mendes,"Daniel Craig,Javier Bardem,Naomie Harris,Judi Dench",200.0,88.364714,304.360277,7.7
2012,5,The Twilight Saga: Breaking Dawn - Part 2,tt1673434,rl3276178945,2012-11-16,Lionsgate,PG-13,"Adventure,Drama,Fantasy,Romance",115,Bill Condon,"Kristen Stewart,Robert Pattinson,Taylor Lautner,Peter Facinelli",120.0,141.067634,292.324737,5.5
2012,6,The Amazing Spider-Man,tt0948470,rl930317825,2012-07-03,Sony Pictures Releasing,PG-13,"Action,Adventure,Sci-Fi",136,Marc Webb,"Andrew Garfield,Emma Stone,Rhys Ifans,Irrfan Khan",230.0,62.004688,262.030663,6.9
2012,8,The Hobbit: An Unexpected Journey,tt0903624,rl2321122817,2012-12-14,Warner Bros.,PG-13,"Adventure,Family,Fantasy",169,Peter Jackson,"Martin Freeman,Ian McKellen,Richard Armitage,Andy Serkis",180.0,84.617303,303.003568,7.8
2012,9,Ted,tt1637725,rl2255848961,2012-06-29,Universal Pictures,R,Comedy,106,Seth MacFarlane,"Mark Wahlberg,Mila Kunis,Seth MacFarlane,Joel McHale",50.0,54.415205,218.815487,6.9
2012,10,Madagascar 3: Europe's Most Wanted,tt1277953,rl1415611905,2012-06-08,DreamWorks,PG,"Adventure,Animation,Comedy,Family",95,Eric Darnell,"Ben Stiller,Jada Pinkett Smith,Chris Rock,David Schwimmer",145.0,60.316738,216.391482,6.8
2012,11,The Lorax,tt1482459,rl2858518017,2012-03-02,Universal Pictures,PG,"Adventure,Animation,Comedy,Drama,Family,Fantasy,Musical",86,Chris Renaud,"Zac Efron,Taylor Swift,Danny DeVito,Ed Helms",70.0,70.21707,214.0305,6.4
2012,12,Men in Black 3,tt1409024,rl1298302465,2012-05-25,Sony Pictures Releasing,PG-13,"Action,Adventure,Comedy,Sci-Fi",106,Barry Sonnenfeld,"Will Smith,Tommy Lee Jones,Josh Brolin,Jemaine Clement",225.0,54.592779,179.020854,6.8
2012,13,Wreck-It Ralph,tt1772341,rl242058753,2012-11-02,Walt Disney Studios,PG,"Adventure,Animation,Comedy,Family,Fantasy",101,Rich Moore,"John C. Reilly,Jack McBrayer,Jane Lynch,Sarah Silverman",165.0,49.038712,189.422889,7.7
2012,14,Ice Age: Continental Drift,tt1667889,rl3327690241,2012-07-13,Twentieth Century Fox,PG,"Adventure,Animation,Comedy,Family,Fantasy",88,Steve Martino,"Ray Romano,Denis Leary,John Leguizamo,Aziz Ansari",95.0,46.629259,161.321843,6.6
2012,15,Snow White and the Huntsman,tt1735898,rl2054194689,2012-06-01,Universal Pictures,PG-13,"Action,Adventure,Drama,Fantasy",127,Rupert Sanders,"Kristen Stewart,Chris Hemsworth,Charlize Theron,Sam Claflin",170.0,56.2177,155.332381,6.1
2012,16,Hotel Transylvania,tt0837562,rl5801473,2012-09-28,Sony Pictures Releasing,PG,"Animation,Comedy,Family,Fantasy",91,Genndy Tartakovsky,"Adam Sandler,Kevin James,Andy Samberg,Selena Gomez",85.0,42.522194,148.313048,7.1
2012,17,Taken 2,tt1397280,rl1651869185,2012-10-05,Twentieth Century Fox,PG-13,"Action,Thriller",92,Olivier Megaton,"Liam Neeson,Famke Janssen,Maggie Grace,Leland Orser",45.0,49.514769,139.854287,6.3
2012,18,21 Jump Street,tt1232829,rl1564575233,2012-03-16,Sony Pictures Releasing,R,"Action,Comedy,Crime",109,Phil Lord,"Jonah Hill,Channing Tatum,Ice Cube,Brie Larson",42.0,36.302612,138.447667,7.2
2012,19,Lincoln,tt0443272,rl3814622721,2012-11-09,Walt Disney Studios,PG-13,"Biography,Drama,History,War",150,Steven Spielberg,"Daniel Day-Lewis,Sally Field,David Strathairn,Joseph Gordon-Levitt",65.0,0.944308,182.207973,7.3
2012,20,Prometheus,tt1446714,rl1063945729,2012-06-08,Twentieth Century Fox,R,"Adventure,Mystery,Sci-Fi",124,Ridley Scott,"Noomi Rapace,Logan Marshall-Green,Michael Fassbender,Charlize Theron",130.0,51.050101,126.477084,7.0
2012,21,Safe House,tt1599348,rl107972097,2012-02-10,Universal Pictures,R,"Action,Thriller",115,Daniel Espinosa,"Denzel Washington,Ryan Reynolds,Robert Patrick,Vera Farmiga",85.0,40.17272,126.373434,6.7
2012,22,The Vow,tt1606389,rl2541323777,2012-02-10,Screen Gems,PG-13,"Drama,Romance",104,Michael Sucsy,"Rachel McAdams,Channing Tatum,Sam Neill,Jessica Lange",30.0,41.202458,125.01403,6.8
2012,23,Magic Mike,tt1915581,rl2657125889,2012-06-29,Warner Bros.,R,"Comedy,Drama",110,Steven Soderbergh,"Channing Tatum,Alex Pettyfer,Olivia Munn,Matthew McConaughey",7.0,39.12717,113.721571,6.1
2012,24,The Bourne Legacy,tt1194173,rl2521204225,2012-08-10,Universal Pictures,PG-13,"Action,Adventure,Thriller",135,Tony Gilroy,"Jeremy Renner,Rachel Weisz,Edward Norton,Scott Glenn",125.0,38.142825,113.20387,6.7
2012,25,Argo,tt1024648,rl1178764801,2012-10-12,Warner Bros.,R,"Biography,Drama,Thriller",2,Ben Affleck,"Ben Affleck,Bryan Cranston,John Goodman,Alan Arkin",44.5,19.458109,136.025503,7.7
2012,26,Journey 2: The Mysterious Island,tt1397514,rl1079870977,2012-02-10,Warner Bros.,PG,"Action,Adventure,Comedy,Family,Fantasy,Sci-Fi",94,Brad Peyton,"Josh Hutcherson,Dwayne Johnson,Michael Caine,Luis Guzmán",79.0,27.335363,103.86029,5.8
2012,27,Flight,tt1907668,rl1062372865,2012-11-02,Paramount Pictures,R,"Drama,Thriller",138,Robert Zemeckis,"Denzel Washington,Nadine Velazquez,Don Cheadle,John Goodman",31.0,24.900566,93.772375,7.3
2012,28,Think Like a Man,tt1621045,rl1853130241,2012-04-20,Screen Gems,PG-13,"Comedy,Romance",122,Tim Story,"Chris Brown,Gabrielle Union,Kevin Hart,Michael Ealy",12.0,33.636303,91.547205,6.6
2012,29,Rise of the Guardians,tt1446192,rl2304214529,2012-11-21,DreamWorks,PG,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",97,Peter Ramsey,"Hugh Jackman,Alec Baldwin,Isla Fisher,Chris Pine",145.0,23.773465,103.412758,7.3
2012,31,The Campaign,tt1790886,rl124552705,2012-08-10,Warner Bros.,R,Comedy,85,Jay Roach,"Will Ferrell,Zach Galifianakis,Jason Sudeikis,Dylan McDermott",95.0,26.58846,86.907746,6.1
2012,32,Life of Pi,tt0454876,rl2640217601,2012-11-21,Twentieth Century Fox,PG,"Adventure,Drama,Fantasy",127,Ang Lee,"Suraj Sharma,Irrfan Khan,Adil Hussain,Tabu",120.0,22.451514,124.987023,7.9
2012,33,The Expendables 2,tt1764651,rl1431340545,2012-08-17,Lionsgate,R,"Action,Adventure,Thriller",103,Simon West,"Sylvester Stallone,Liam Hemsworth,Randy Couture,Jean-Claude Van Damme",100.0,28.59137,85.028192,6.6
2012,34,Wrath of the Titans,tt1646987,rl977962497,2012-03-30,Warner Bros.,PG-13,"Action,Adventure,Fantasy",99,Jonathan Liebesman,"Sam Worthington,Liam Neeson,Rosamund Pike,Ralph Fiennes",150.0,33.457188,83.670083,5.7
2012,35,Dark Shadows,tt1077368,rl72123905,2012-05-11,Warner Bros.,PG-13,"Comedy,Fantasy,Horror",113,Tim Burton,"Johnny Depp,Michelle Pfeiffer,Eva Green,Helena Bonham Carter",150.0,29.685274,79.727149,6.2
2012,36,John Carter,tt0401729,rl2002617857,2012-03-09,Walt Disney Studios,PG-13,"Action,Adventure,Sci-Fi",132,Andrew Stanton,"Taylor Kitsch,Lynn Collins,Willem Dafoe,Samantha Morton",250.0,30.180188,73.0781,6.6
2012,37,Les Misérables,tt1707386,rl1952351745,2012-12-25,Universal Pictures,PG-13,"Drama,History,Musical,Romance,War",158,Tom Hooper,"Hugh Jackman,Russell Crowe,Anne Hathaway,Amanda Seyfried",61.0,27.281735,148.80977,7.6
2012,38,Act of Valor,tt1591479,rl2118157825,2012-02-24,Relativity Media,R,"Action,Adventure,Thriller,War",110,Mike McCoy,"Alex Veadov,Roselyn Sanchez,Nestor Serrano,Rorke Denver",12.0,24.476632,70.012847,6.5
2012,39,Django Unchained,tt1853728,rl3662644737,2012-12-25,The Weinstein Company,R,"Drama,Western",165,Quentin Tarantino,"Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Kerry Washington",100.0,30.122888,162.805434,8.4
2012,40,Contraband,tt1524137,rl3427436033,2012-01-13,Universal Pictures,R,"Action,Crime,Drama,Thriller",109,Baltasar Kormákur,"Mark Wahlberg,Giovanni Ribisi,Kate Beckinsale,Robert Wahlberg",25.0,24.349815,66.528,6.5
2012,41,Looper,tt1276104,rl3059844609,2012-09-28,TriStar Pictures,R,"Action,Drama,Sci-Fi,Thriller",113,Rian Johnson,"Joseph Gordon-Levitt,Bruce Willis,Emily Blunt,Paul Dano",30.0,20.801552,66.486205,7.4
2012,42,Madea's Witness Protection,tt2215285,rl1130399233,2012-06-29,Lionsgate,PG-13,"Comedy,Crime,Drama",114,Tyler Perry,"Tyler Perry,Eugene Levy,Denise Richards,Tom Arnold",20.0,25.390575,65.653242,4.9
2012,43,Battleship,tt1440129,rl3259336193,2012-05-18,Universal Pictures,PG-13,"Action,Adventure,Sci-Fi,Thriller",131,Peter Berg,"Alexander Skarsgård,Brooklyn Decker,Liam Neeson,Rihanna",209.0,25.534825,65.422625,5.8
2012,44,Mirror Mirror,tt1667353,rl1953531393,2012-03-30,Relativity Media,PG,"Adventure,Comedy,Drama,Family,Fantasy",106,Tarsem Singh,"Lily Collins,Julia Roberts,Armie Hammer,Nathan Lane",85.0,18.132085,64.935167,5.6
2012,45,Chronicle,tt1706593,rl2487977473,2012-02-03,Twentieth Century Fox,PG-13,"Drama,Sci-Fi,Thriller",89,Josh Trank,"Dane DeHaan,Alex Russell,Michael B. Jordan,Michael Kelly",12.0,22.004098,64.575175,7.0
2012,46,Pitch Perfect,tt1981677,rl3949495809,2012-09-28,Universal Pictures,PG-13,"Comedy,Music,Romance",112,Jason Moore,"Anna Kendrick,Brittany Snow,Rebel Wilson,Anna Camp",17.0,5.149433,65.001093,7.2
2012,47,Hope Springs,tt1535438,rl1817675265,2012-08-08,Sony Pictures Releasing,PG-13,"Comedy,Drama,Romance",100,David Frankel,"Meryl Streep,Tommy Lee Jones,Steve Carell,Jean Smart",30.0,14.650121,63.536011,6.3
2012,49,Underworld Awakening,tt1496025,rl2172028417,2012-01-20,Screen Gems,R,"Action,Fantasy,Horror",88,Måns Mårlind,"Kate Beckinsale,Michael Ealy,India Eisley,Stephen Rea",70.0,25.306725,62.321039,6.4
2012,50,The Lucky One,tt1327194,rl2103477761,2012-04-20,Warner Bros.,PG-13,"Drama,Mystery,Romance,War",101,Scott Hicks,"Zac Efron,Taylor Schilling,Blythe Danner,Riley Thomas Stewart",25.0,22.518358,60.457138,6.5
2012,51,The Dictator,tt1645170,rl2958001665,2012-05-16,Paramount Pictures,R,Comedy,83,Larry Charles,"Sacha Baron Cohen,Anna Faris,John C. Reilly,Ben Kingsley",65.0,17.435092,59.650222,6.4
2012,52,Total Recall,tt1386703,rl58164737,2012-08-03,Sony Pictures Releasing,PG-13,"Action,Adventure,Sci-Fi,Thriller",118,Len Wiseman,"Colin Farrell,Bokeem Woodbine,Bryan Cranston,Kate Beckinsale",125.0,25.577758,58.877969,6.3
2012,54,American Reunion,tt1605630,rl2739111425,2012-04-06,Universal Pictures,R,Comedy,113,Jon Hurwitz,"Jason Biggs,Alyson Hannigan,Seann William Scott,Chris Klein",50.0,21.51408,57.011521,6.7
2012,55,ParaNorman,tt1623288,rl4067001857,2012-08-17,Focus Features,PG,"Adventure,Animation,Comedy,Family,Fantasy,Mystery",92,Chris Butler,"Kodi Smit-McPhee,Anna Kendrick,Christopher Mintz-Plasse,Tucker Albrizzi",60.0,14.08705,56.003051,7.0
2012,56,This Means War,tt1596350,rl1249150465,2012-02-17,Twentieth Century Fox,PG-13,"Action,Comedy,Romance",103,McG,"Reese Witherspoon,Chris Pine,Tom Hardy,Til Schweiger",65.0,17.40593,54.760791,6.3
2012,57,Project X,tt1636826,rl1013614081,2012-03-02,Warner Bros.,R,Comedy,88,Nima Nourizadeh,"Thomas Mann,Oliver Cooper,Jonathan Daniel Brown,Dax Flame",12.0,21.051363,54.731865,6.6
2012,58,The Woman in Black,tt1596365,rl964331009,2012-02-03,CBS Films,PG-13,"Drama,Fantasy,Horror,Thriller",95,James Watkins,"Daniel Radcliffe,Janet McTeer,Ciarán Hinds,Emma Shorey",17.0,20.874072,54.33329,6.4
2012,59,Paranormal Activity 4,tt2109184,rl2640938497,2012-10-19,Paramount Pictures,R,"Horror,Mystery,Thriller",88,Henry Joost,"Stephen Dunham,Katie Featherston,Matt Shively,Brendon Eggertsen",5.0,29.003866,53.885,4.6
2012,60,The Devil Inside,tt1560985,rl1716487681,2012-01-06,Paramount Pictures,R,Horror,83,William Brent Bell,"Fernanda Andrade,Simon Quarterman,Evan Helmuth,Ionut Grama",1.0,33.732515,53.261944,4.2
2012,62,The Odd Life of Timothy Green,tt1462769,rl375817729,2012-08-15,Walt Disney Studios,PG,"Comedy,Drama,Family,Fantasy",105,Peter Hedges,"Jennifer Garner,Joel Edgerton,CJ Adams,Odeya Rush",25.0,10.822903,51.854875,6.6
2012,63,Ghost Rider: Spirit of Vengeance,tt1071875,rl3595929089,2012-02-17,Sony Pictures Releasing,PG-13,"Action,Fantasy,Thriller",96,Mark Neveldine,"Nicolas Cage,Ciarán Hinds,Idris Elba,Violante Placido",57.0,22.115334,51.774002,4.3
2012,64,The Grey,tt1601913,rl3143075329,2012-01-27,Open Road Films (II),R,"Action,Adventure,Drama,Thriller",117,Joe Carnahan,"Liam Neeson,Dermot Mulroney,Frank Grillo,Dallas Roberts",25.0,19.665101,51.580236,6.8
2012,65,Red Tails,tt0485985,rl1265468929,2012-01-20,Twentieth Century Fox,PG-13,"Action,Drama,History,War",125,Anthony Hemingway,"Cuba Gooding Jr.,Gerald McRaney,David Oyelowo,Andre Royo",58.0,18.782154,49.876377,5.9
2012,66,The Possession,tt0431021,rl3142551041,2012-08-31,Lionsgate,PG-13,"Horror,Mystery,Thriller",92,Ole Bornedal,"Natasha Calis,Jeffrey Dean Morgan,Kyra Sedgwick,Madison Davenport",14.0,17.73248,49.130154,5.9
2012,67,Diary of a Wimpy Kid: Dog Days,tt2023453,rl2692449793,2012-08-03,Twentieth Century Fox,PG,"Comedy,Family",94,David Bowers,"Zachary Gordon,Robert Capron,Devon Bostick,Steve Zahn",22.0,14.623599,49.008662,6.3
2012,68,Sinister,tt1922777,rl2591131137,2012-10-12,Lionsgate,R,"Horror,Mystery,Thriller",110,Scott Derrickson,"Ethan Hawke,Juliet Rylance,James Ransone,Fred Thompson",3.0,18.007634,48.086903,6.8
2012,70,Jack Reacher,tt0790724,rl2758182401,2012-12-21,Paramount Pictures,PG-13,"Action,Thriller",130,Christopher McQuarrie,"Tom Cruise,Rosamund Pike,Richard Jenkins,Werner Herzog",60.0,15.210156,80.070736,7.0
2012,71,Savages,tt1615065,rl2758772225,2012-07-06,Universal Pictures,R,"Crime,Drama,Thriller",131,Oliver Stone,"Aaron Taylor-Johnson,Taylor Kitsch,Blake Lively,Benicio Del Toro",45.0,16.01691,47.382068,6.5
2012,72,The Best Exotic Marigold Hotel,tt1412386,rl2504295937,2012-05-04,Fox Searchlight Pictures,PG-13,"Comedy,Drama,Romance",124,John Madden,"Judi Dench,Bill Nighy,Maggie Smith,Tom Wilkinson",10.0,0.737051,46.412041,7.2
2012,73,Moonrise Kingdom,tt1748122,rl1701152257,2012-05-25,Focus Features,PG-13,"Comedy,Drama,Romance",94,Wes Anderson,"Jared Gilman,Kara Hayward,Bruce Willis,Bill Murray",16.0,0.522996,45.512466,7.8
2012,75,The Three Stooges,tt0383010,rl2876540417,2012-04-13,Twentieth Century Fox,PG,"Comedy,Family",92,Bobby Farrelly,"Sean Hayes,Chris Diamantopoulos,Will Sasso,Jane Lynch",30.0,17.010125,44.338224,5.0
2012,77,Here Comes the Boom,tt1648179,rl39421441,2012-10-12,Sony Pictures Releasing,PG,"Action,Comedy,Sport",105,Frank Coraci,"Kevin James,Salma Hayek,Henry Winkler,Greg Germann",42.0,11.816596,45.290318,6.4
2012,79,Red Dawn,tt1234719,rl1785562625,2012-11-21,FilmDistrict,PG-13,"Action,Drama",93,Dan Bradley,"Chris Hemsworth,Isabel Lucas,Josh Hutcherson,Josh Peck",65.0,14.276668,44.806783,5.4
2013,2,The Hunger Games: Catching Fire,tt1951264,rl2638775809,2013-11-22,Lionsgate,PG-13,"Action,Adventure,Mystery,Sci-Fi,Thriller",146,Francis Lawrence,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Philip Seymour Hoffman",130.0,158.074286,424.668047,7.5
2013,3,Despicable Me 2,tt1690953,rl105874945,2013-07-03,Universal Pictures,PG,"Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",98,Pierre Coffin,"Steve Carell,Kristen Wiig,Benjamin Bratt,Miranda Cosgrove",76.0,83.517315,368.065385,7.3
2013,4,Man of Steel,tt0770828,rl4034037249,2013-06-14,Warner Bros.,PG-13,"Action,Adventure,Sci-Fi",143,Zack Snyder,"Henry Cavill,Amy Adams,Michael Shannon,Diane Lane",225.0,116.619362,291.045518,7.0
2013,5,Monsters University,tt1453405,rl1919256065,2013-06-21,Walt Disney Studios,G,"Adventure,Animation,Comedy,Family,Fantasy",104,Dan Scanlon,"Billy Crystal,John Goodman,Steve Buscemi,Helen Mirren",200.0,82.429469,268.492764,7.3
2013,7,Gravity,tt1454468,rl89622017,2013-10-04,Warner Bros.,PG-13,"Drama,Sci-Fi,Thriller",91,Alfonso Cuarón,"Sandra Bullock,George Clooney,Ed Harris,Orto Ignatiussen",100.0,55.785112,274.092705,7.7
2013,9,Oz The Great and Powerful,tt1623205,rl1567196673,2013-03-08,Walt Disney Studios,PG,"Adventure,Family,Fantasy",130,Sam Raimi,"James Franco,Michelle Williams,Rachel Weisz,Mila Kunis",215.0,79.110453,234.911825,6.3
2013,10,Star Trek Into Darkness,tt1408101,rl2893252097,2013-05-16,Paramount Pictures,PG-13,"Action,Adventure,Sci-Fi",132,J.J. Abrams,"Chris Pine,Zachary Quinto,Zoe Saldana,Benedict Cumberbatch",190.0,70.165559,228.778661,7.7
2013,11,Thor: The Dark World,tt1981115,rl3111421441,2013-11-08,Walt Disney Studios,PG-13,"Action,Adventure,Fantasy",112,Alan Taylor,"Chris Hemsworth,Natalie Portman,Tom Hiddleston,Stellan Skarsgård",170.0,85.737841,206.36214,6.9
2013,12,World War Z,tt0816711,rl2038072833,2013-06-21,Paramount Pictures,PG-13,"Action,Adventure,Horror,Sci-Fi",116,Marc Forster,"Brad Pitt,Mireille Enos,Daniella Kertesz,James Badge Dale",190.0,66.411834,202.359711,7.0
2013,13,The Hobbit: The Desolation of Smaug,tt1170358,rl2337900033,2013-12-13,Warner Bros.,PG-13,"Adventure,Fantasy",161,Peter Jackson,"Ian McKellen,Martin Freeman,Richard Armitage,Ken Stott",225.0,73.645197,258.366855,7.8
2013,14,The Croods,tt0481499,rl3192751617,2013-03-22,Twentieth Century Fox,PG,"Action,Adventure,Animation,Comedy,Family,Fantasy",98,Kirk DeMicco,"Nicolas Cage,Ryan Reynolds,Emma Stone,Catherine Keener",135.0,43.639736,187.168425,7.2
