tt_id,movie_title,release_date,trailer_id,trailer_publishTime,trailer_title,viewCount,commentCount,likeCount,dislikeCount,favoriteCount,remove
tt1956620,Sex Tape,2014-07-18,mUNSmrBhZCE,2014-06-20T19:00:05Z,Sex Tape Movie - Final Red Band Trailer,261649.0,41.0,535.0,142.0,0,False
tt2975578,The Purge: Anarchy,2014-07-18,Yaoh3PqHG7I,2014-02-12T17:20:20Z,THE PURGE 2 &quot;Anarchy&quot; Trailer (Movie Trailer HD),6556824.0,4211.0,17864.0,1194.0,0,False
tt2975578,The Purge: Anarchy,2014-07-18,q1r5hBcq7tI,2014-03-27T23:43:34Z,The Purge: Anarchy Official Trailer #1 (2014) - Horror Movie Sequel HD,1565778.0,807.0,4907.0,252.0,0,False
tt2975578,The Purge: Anarchy,2014-07-18,XzFCDqKE4yA,2014-03-28T00:05:09Z,The Purge: Anarchy - Theatrical Trailer (Official - HD),17191656.0,9643.0,38307.0,2401.0,0,False
tt2975578,The Purge: Anarchy,2014-07-18,jyZi85cl9N4,2014-06-23T16:00:01Z,The Purge: Anarchy EXCLUSIVE Trailer #2 (2014) - Horror Movie HD,2163671.0,1081.0,7607.0,332.0,0,False
tt2975578,The Purge: Anarchy,2014-07-18,5JO1GlKne9g,2014-06-24T16:00:02Z,The Purge: Anarchy TRAILER 2 (2014) - Horror Movie Sequel HD,285504.0,120.0,856.0,48.0,0,False
tt2980706,Planes: Fire & Rescue,2014-07-18,_GS73t9Fdm8,2013-10-29T16:53:32Z,Disney&#39;s &quot;Planes: Fire &amp; Rescue&quot; Teaser Trailer,691242.0,161.0,704.0,245.0,0,False
tt2980706,Planes: Fire & Rescue,2014-07-18,Uk0D5L0TT30,2014-02-06T17:20:17Z,Disney&#39;s &quot;Planes: Fire &amp; Rescue&quot; Trailer 1 - Courage,2434159.0,506.0,2430.0,561.0,0,False
tt2980706,Planes: Fire & Rescue,2014-07-18,9XMJ1D7AXYQ,2014-04-08T18:22:10Z,Disney&#39;s &quot;Planes: Fire &amp; Rescue&quot; Trailer 2 - Thunder,4330674.0,373.0,3954.0,1000.0,0,False
tt2980706,Planes: Fire & Rescue,2014-07-18,ibAxkCJfvC4,2014-06-16T17:03:41Z,Disney&#39;s Planes: Fire &amp; Rescue - Extended Trailer,2913042.0,311.0,3487.0,914.0,0,False
tt2980706,Planes: Fire & Rescue,2014-07-18,-Vv3pnGt9Dc,2014-06-16T18:16:34Z,Planes: Fire &amp; Rescue Official Extended Trailer (2014) - Disney Animation Sequel HD,262639.0,72.0,413.0,141.0,0,False
tt1267297,Hercules,2014-07-25,3jMixikBl90,2013-11-29T21:57:55Z,The Legend Of Hercules Official Trailer #1 (2014) - Kellan Lutz Movie HD,952589.0,366.0,1860.0,668.0,0,False
tt1267297,Hercules,2014-07-25,jcdhyaP0T7g,2013-12-12T19:24:18Z,The Legend Of Hercules Official Trailer #2 (2014) - Kellan Lutz Movie HD,11663037.0,2856.0,30540.0,3733.0,0,False
tt1267297,Hercules,2014-07-25,ek3cPxOUWwE,2014-01-08T16:21:03Z,Hercules (1997) Trailer 2 (VHS Capture),329124.0,18.0,311.0,48.0,0,False
tt1267297,Hercules,2014-07-25,GFqY089piQ4,2014-03-26T16:00:01Z,"Hercules Official Trailer #1 (2014) - Dwayne Johnson, Ian McShane Movie HD",10291463.0,3137.0,16997.0,1299.0,0,False
tt1267297,Hercules,2014-07-25,HydiAICZq6I,2014-06-03T13:00:05Z,HERCULES - Official Main Trailer (HD) - UK,422637.0,46.0,618.0,47.0,0,False
tt1267297,Hercules,2014-07-25,OwlynHlZEc4,2014-06-03T13:26:59Z,"Hercules Official Trailer #2 (2014) - Dwayne Johnson, Ian McShane Movie HD",7621477.0,1468.0,11872.0,898.0,0,False
tt1267297,Hercules,2014-07-25,1L41RWI1oUg,2014-06-03T17:58:37Z,"Hercules Official International Trailer #1 (2014) - Dwayne Johnson, Ian McShane Movie HD",2025673.0,537.0,6480.0,347.0,0,False
tt1972571,A Most Wanted Man,2014-07-25,OUyYBrlF_W8,2014-04-14T16:11:50Z,"A Most Wanted Man Official Trailer #1 (2014) - Philip Seymour Hoffman, Willem Dafoe Thriller HD",2556520.0,357.0,2786.0,309.0,0,False
tt1972571,A Most Wanted Man,2014-07-25,1yuGlJ47s4M,2014-07-01T15:50:39Z,"A Most Wanted Man Official UK Trailer (2014) - Philip Seymour Hoffman, Rachel McAdams Thriller HD",1006579.0,110.0,1424.0,115.0,0,False
tt2465146,And So It Goes,2014-07-25,QHFkp5IpKNo,2014-05-12T18:42:30Z,"And So It Goes Official Trailer #1 (2014) - Michael Douglas, Diane Keaton Movie HD",774048.0,65.0,1525.0,116.0,0,False
tt2465146,And So It Goes,2014-07-25,42Ejhe6dWpA,2014-05-12T18:49:23Z,"And So It Goes TRAILER 1 (2014) - Diane Keaton, Michael Douglas Movie HD",203093.0,24.0,339.0,16.0,0,False
tt2465146,And So It Goes,2014-07-25,wbUdGTZ1uVs,2014-05-13T10:57:17Z,And So It Goes Official Trailer (2014) HD,136727.0,8.0,88.0,20.0,0,False
tt2870756,Magic in the Moonlight,2014-07-25,KNJ_x3nQsgI,2014-05-22T16:32:45Z,"Magic in the Moonlight Official Trailer #1 (2014) - Emma Stone, Colin Firth Movie HD",1303614.0,190.0,7306.0,145.0,0,False
tt2870756,Magic in the Moonlight,2014-07-25,npTtanKgnZU,2014-05-23T14:38:25Z,Magic in the Moonlight Official Trailer #1 (2014) HD,156126.0,27.0,199.0,19.0,0,False
tt2872732,Lucy,2014-07-25,6Vu081NOorA,2014-04-02T16:10:51Z,Lucy Official Trailer #1 (2014) - Scarlett Johansson Movie HD,6505339.0,2831.0,25887.0,880.0,0,False
tt2872732,Lucy,2014-07-25,-hpupbliDbk,2014-04-03T13:30:01Z,Lucy Official Trailer #1 (2014) - Scarlett Johansson Movie HD,1390438.0,284.0,2988.0,214.0,0,False
tt2872732,Lucy,2014-07-25,bN7ksFEVO9U,2014-04-03T14:57:01Z,Lucy - Trailer (Official - HD),4850413.0,2062.0,16930.0,597.0,0,False
tt2872732,Lucy,2014-07-25,7itr_P3YqaY,2014-04-03T15:45:29Z,[Ultra HD] LUCY Trailer (Scarlett Johansson - Morgan Freeman),224509.0,81.0,606.0,40.0,0,False
tt2872732,Lucy,2014-07-25,1oJR6Di0Eck,2014-04-04T14:00:04Z,Lucy - Trailer Legendado (2014) HD,2679767.0,857.0,14390.0,454.0,0,False
tt2872732,Lucy,2014-07-25,RnKVv8Lp_xU,2014-05-13T13:50:35Z,Lucy Official International Trailer #1 (2014) - Scarlett Johansson Movie HD,2220432.0,1000.0,6713.0,281.0,0,False
tt2015381,Guardians of the Galaxy,2014-08-01,2XltzyLcu0g,2014-02-19T04:57:22Z,"Guardians of the Galaxy Official Trailer #1 (2014) - Chris Pratt, Marvel Movie HD",1720978.0,1125.0,9298.0,322.0,0,False
tt2015381,Guardians of the Galaxy,2014-08-01,d96cjJhvlMA,2014-02-20T19:36:11Z,Marvel&#39;s Guardians of the Galaxy - Trailer 1 (OFFICIAL),8097348.0,3497.0,48656.0,1310.0,0,False
tt2015381,Guardians of the Galaxy,2014-08-01,2LIQ2-PZBC8,2014-05-20T17:38:59Z,Marvel&#39;s Guardians of the Galaxy - Trailer 2 (OFFICIAL),10310474.0,2948.0,31892.0,2179.0,0,False
tt2015381,Guardians of the Galaxy,2014-08-01,MPDH9qHG6xs,2014-06-06T18:55:50Z,GUARDIANS OF THE GALAXY Trailer 3,433913.0,122.0,941.0,149.0,0,False
tt2015381,Guardians of the Galaxy,2014-08-01,3CqymRQ1uUU,2014-06-17T07:00:02Z,Guardians of the Galaxy trailer 2 UK -- Marvel | HD,10494220.0,2198.0,23253.0,2037.0,0,False
tt2015381,Guardians of the Galaxy,2014-08-01,pE9vypfwbvk,2014-07-08T08:51:24Z,Guardians of the Galaxy extended trailer UK - Marvel | HD,1684421.0,467.0,6182.0,140.0,0,False
tt2473602,Get on Up,2014-08-01,0F_pxMmOG4I,2014-03-13T23:31:58Z,Get On Up Official Trailer #1 (2014) - James Brown Biography HD,889099.0,397.0,5032.0,114.0,0,False
tt2473602,Get on Up,2014-08-01,nm-wQh664iI,2014-03-14T12:05:00Z,Get On Up Official Trailer #1 (2014) - James Brown Biography HD,238571.0,104.0,694.0,34.0,0,False
tt2473602,Get on Up,2014-08-01,guOS6ev6hQ0,2014-03-14T21:11:03Z,Get On Up - Trailer,1856675.0,314.0,3700.0,118.0,0,False
tt2473602,Get on Up,2014-08-01,x-rZgo6WSfg,2014-05-20T20:17:04Z,Get On Up Official Trailer #2 (2014) - James Brown Biography HD,211230.0,113.0,1631.0,26.0,0,False
tt2473602,Get on Up,2014-08-01,bwEUvSKUpYk,2014-05-29T15:11:31Z,Get On Up - Trailer 2,1106986.0,33.0,523.0,22.0,0,False
tt2473602,Get on Up,2014-08-01,d9ELTgk6p54,2014-07-17T15:04:27Z,Get On Up - Official International Trailer (Universal Pictures) HD,481694.0,9.0,284.0,17.0,0,False
tt2473602,Get on Up,2014-08-01,6FLBkvQ72Xw,2014-07-17T15:23:33Z,Get On Up International Trailer #1 (2014) - Chadwick Boseman Music Movie HD,235537.0,123.0,1265.0,20.0,0,False
tt1291150,Teenage Mutant Ninja Turtles,2014-08-08,FMJPwRWaZBI,2014-02-06T21:59:23Z,Teenage Mutant Ninja Turtles (1990) Official Trailer - Live Action Movie HD,1779320.0,1055.0,5327.0,308.0,0,False
tt1291150,Teenage Mutant Ninja Turtles,2014-08-08,al9jfY7zOBY,2014-02-19T15:49:08Z,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991) Official Trailer - Movie HD,576657.0,269.0,1824.0,101.0,0,False
tt1291150,Teenage Mutant Ninja Turtles,2014-08-08,w2dNvVdz3js,2014-02-19T15:59:59Z,Teenage Mutant Ninja Turtles III (1993) Official Trailer - Live Action Movie HD,404306.0,224.0,1324.0,126.0,0,False
tt1291150,Teenage Mutant Ninja Turtles,2014-08-08,VZZ0PnDZdZk,2014-03-27T15:48:57Z,"Teenage Mutant Ninja Turtles Official Teaser Trailer #1 (2014) - Megan Fox, Will Arnett Movie HD",8642589.0,7186.0,29348.0,3623.0,0,False
tt1291150,Teenage Mutant Ninja Turtles,2014-08-08,_3Hf8rFPjyg,2014-04-30T21:20:30Z,"Teenage Mutant Ninja Turtles Official Trailer #1 (2014) - Megan Fox, Will Arnett Movie HD",2741521.0,1337.0,7898.0,876.0,0,False
tt1291150,Teenage Mutant Ninja Turtles,2014-08-08,OdgNSJiWJTo,2014-06-24T15:56:39Z,"Teenage Mutant Ninja Turtles Official Trailer #2 (2014) - Whoopi Goldberg, Megan Fox Movie HD",4552592.0,2539.0,12606.0,1089.0,0,False
tt1291150,Teenage Mutant Ninja Turtles,2014-08-08,dwXFsrp6WBs,2014-06-24T16:59:39Z,TEENAGE MUTANT NINJA TURTLES Trailer #2,10879243.0,8034.0,28901.0,3617.0,0,False
tt2106361,Into the Storm,2014-08-08,h6UAYoDHkw8,2014-03-26T17:00:08Z,Into the Storm - New Trailer 3/27,137805.0,42.0,341.0,67.0,0,False
tt2106361,Into the Storm,2014-08-08,A_kj8EKhV3w,2014-03-27T17:00:03Z,Into the Storm - Official Teaser Trailer [HD],4727481.0,1345.0,10686.0,1416.0,0,False
tt2106361,Into the Storm,2014-08-08,EVg8nKNGC5E,2014-03-27T17:07:16Z,Into the Storm Official Teaser Trailer #1 (2014) - Richard Armitage Thriller HD,1568924.0,677.0,4354.0,415.0,0,False
tt2106361,Into the Storm,2014-08-08,Ss7OcumluzU,2014-03-28T08:54:53Z,Into The Storm - HD Trailer - Official Warner Bros.,544325.0,53.0,486.0,67.0,0,False
tt2106361,Into the Storm,2014-08-08,57Vkp77tVTM,2014-06-26T17:16:51Z,Into the Storm TRAILER 1 (2014) - Richard Armitage Thriller HD,5685559.0,3054.0,14267.0,807.0,0,False
tt2106361,Into the Storm,2014-08-08,xBH25XxM-7g,2014-06-27T17:00:07Z,Into the Storm - Official Main Trailer [HD],7664803.0,2550.0,52778.0,2488.0,0,False
tt2626350,Step Up All In,2014-08-08,B0nwYbskgrM,2014-05-13T15:27:45Z,Step Up All In Trailer 2014 Español,906345.0,118.0,2661.0,100.0,0,False
tt2626350,Step Up All In,2014-08-08,-cBttI0W80U,2014-06-06T16:00:36Z,"Step Up All In (2014 Movie) Official Trailer -  Ryan Guzman, Briana Evian",3596272.0,592.0,9125.0,382.0,0,False
tt2626350,Step Up All In,2014-08-08,xIcw-kHlNUY,2014-07-16T09:11:07Z,Step Up All In -- Trailer 3D,104141.0,0.0,16.0,2.0,0,False
tt2626350,Step Up All In,2014-08-08,qU7eBoZOMuU,2014-07-17T12:15:15Z,"Step Up All In Trailer Ufficiale Italiano (2014) - Alyson Stoner, Ryan Guzman Movie HD",431507.0,58.0,1460.0,40.0,0,False
tt2980648,The Hundred-Foot Journey,2014-08-08,MWo67uhzoQg,2014-05-14T15:44:32Z,The Hundred-Foot Journey Official Trailer #1 (2014) - Helen Mirren Movie HD,1132649.0,223.0,7582.0,163.0,0,False
tt2980648,The Hundred-Foot Journey,2014-08-08,d2PFqd6zDrs,2014-06-25T13:37:57Z,The Hundred-Foot Journey Official UK Trailer #1 (2014) - Helen Mirren Movie HD,233027.0,32.0,999.0,35.0,0,False
tt1924435,Let's Be Cops,2014-08-13,mlMIRn1_q5c,2014-03-26T16:30:17Z,Let&#39;s Be Cops | Official Red Band Trailer [HD] | 20th Century FOX,1092166.0,817.0,16903.0,2874.0,0,False
tt1924435,Let's Be Cops,2014-08-13,ZFpm9fb9VPc,2014-04-25T17:01:09Z,Let&#39;s Be Cops | Official Trailer [HD] | 20th Century FOX,225154.0,31.0,817.0,27.0,0,False
tt1924435,Let's Be Cops,2014-08-13,ExciLtpHp74,2014-04-27T00:48:41Z,"Let&#39;s Be Cops Official Trailer #1 (2014) - Jake Johnson, Damon Wayans Jr. Movie HD",2963229.0,462.0,9641.0,330.0,0,False
tt1924435,Let's Be Cops,2014-08-13,UKIAZjs__Xc,2014-04-28T14:39:30Z,Let&#39;s Be Cops Official Trailer #1 (2014) HD,5747982.0,1014.0,12118.0,801.0,0,False
tt1924435,Let's Be Cops,2014-08-13,jj5ECoN-Nl4,2014-06-17T17:03:51Z,Let&#39;s Be Cops | Official Red Band Trailer 2 [HD] | 20th Century FOX,194808.0,68.0,1123.0,52.0,0,False
tt1924435,Let's Be Cops,2014-08-13,uHM0OWI2yOk,2014-06-17T22:40:23Z,"Let&#39;s Be Cops Official Trailer #2 (2014) - Jake Johnson, Damon Wayans Jr. Movie HD",1236096.0,205.0,5430.0,114.0,0,False
tt0435651,The Giver,2014-08-15,fH6B4S9ENY4,2014-03-19T13:28:22Z,"The Giver Official Trailer #1 (2014) - Jeff Bridges, Taylor Swift Movie HD",852434.0,859.0,3734.0,225.0,0,False
tt0435651,The Giver,2014-08-15,iHfW6O1AGQA,2014-03-21T14:05:00Z,The Giver Official Trailer #1 (2014) HD,805798.0,581.0,1557.0,301.0,0,False
tt0435651,The Giver,2014-08-15,uxFJvlWqphM,2014-06-05T00:38:10Z,"The Giver Official Trailer #2 (2014) - Meryl Streep, Jeff Bridges Movie HD",2446393.0,1794.0,9030.0,401.0,0,False
tt0435651,The Giver,2014-08-15,xvp6FnYWRZU,2014-06-05T00:42:56Z,"The Giver TRAILER 2 (2014) - Brenton Thwaites, Katie Holmes Movie HD",8061373.0,5118.0,32165.0,1220.0,0,False
tt2333784,The Expendables 3,2014-08-15,OuXkXJ1fPuk,2013-12-19T18:00:30Z,The Expendables 3 (2014 Movie) - Official Teaser Trailer - Sylvester Stallone &amp; Jason Statham,6953675.0,4144.0,30527.0,764.0,0,False
tt2333784,The Expendables 3,2014-08-15,ir0DQm25BrU,2014-04-04T19:00:00Z,The Expendables 3 Teaser Trailer #2 - Roll Call (2014) - Sylvester Stallone Movie HD,1703136.0,917.0,6219.0,159.0,0,False
tt2333784,The Expendables 3,2014-08-15,5AWdcvz0bQI,2014-04-05T03:50:01Z,The Expendables 3 - Roll Call Trailer,391704.0,768.0,4794.0,106.0,0,False
tt2333784,The Expendables 3,2014-08-15,4xD0junWlFc,2014-06-17T07:56:52Z,The Expendables 3 Official Trailer #1 (2014) - Sylvester Stallone Movie HD,17361724.0,4277.0,40571.0,1754.0,0,False
tt2333784,The Expendables 3,2014-08-15,sTte6BQndTQ,2014-06-17T15:07:20Z,The Expendables 3 (2014 Movie - Sylvester Stallone) - New Trailer (#3),4515708.0,789.0,6004.0,219.0,0,False
tt2333784,The Expendables 3,2014-08-15,KATn_m-AX9I,2014-06-18T01:11:28Z,The Expendables 3 (2014) Main Trailer [HD],256489.0,38.0,678.0,142.0,0,False
tt2333784,The Expendables 3,2014-08-15,RLhp7YGl0vY,2014-07-31T16:16:04Z,"The Expendables 3 Official Trailer #2 (2014) - Sylvester Stallone, Arnold Schwarzenegger Movie HD",773692.0,331.0,2392.0,132.0,0,False
tt0458481,Sin City: A Dame to Kill For,2014-08-22,RIFqHn_Ul0M,2014-03-06T19:28:38Z,Frank Miller&#39;s Sin City: A Dame To Kill For - Official Trailer - The Weinstein Company,2521039.0,556.0,6136.0,614.0,0,False
tt0458481,Sin City: A Dame to Kill For,2014-08-22,nqRRF5y94uE,2014-03-06T19:41:11Z,Sin City: A Dame To Kill For Official Trailer #1 (2014) - Joseph Gordon-Levitt Movie HD,5784729.0,1940.0,19617.0,710.0,0,False
tt0458481,Sin City: A Dame to Kill For,2014-08-22,B6Ey0ktPh6U,2014-03-07T11:34:26Z,Sin City: A Dame To Kill For Official Trailer #1 (2014) HD,140695.0,18.0,217.0,28.0,0,False
tt0458481,Sin City: A Dame to Kill For,2014-08-22,Zhu32sdAGbo,2014-04-23T19:00:41Z,"Sin City: A Dame To Kill For Official Trailer #2 (2014) - Jessica Alba, Eva Green Movie HD",540808.0,224.0,2353.0,105.0,0,False
tt0458481,Sin City: A Dame to Kill For,2014-08-22,sqK_P0yU9jk,2014-06-11T19:30:01Z,Sin City 2: A Dame To Kill For - Official Trailer,516215.0,92.0,1166.0,53.0,0,False
tt0458481,Sin City: A Dame to Kill For,2014-08-22,IQcFnGGZxDg,2014-07-29T20:06:49Z,Frank Miller&#39;s Sin City: A Dame To Kill For - Comic-Con Red Band Trailer - Dimension Films,904841.0,182.0,2579.0,519.0,0,False
tt1355630,If I Stay,2014-08-22,rMp896hfp74,2014-04-16T02:34:17Z,"If I Stay Official Trailer #1 (2014) - Chloë Grace Moretz, Mireille Enos Movie HD",14950543.0,4111.0,80932.0,1485.0,0,False
tt1355630,If I Stay,2014-08-22,aE_4mxeWI2A,2014-04-16T13:30:01Z,If I Stay Official Trailer #1 (2014) HD,1742015.0,636.0,7745.0,139.0,0,False
tt1355630,If I Stay,2014-08-22,7f4HYULFd88,2014-04-16T14:45:45Z,If I Stay - HD Trailer - Official Warner Bros.,1118437.0,175.0,5885.0,130.0,0,False
tt1355630,If I Stay,2014-08-22,m9hZ40TJ0zs,2014-04-16T18:01:02Z,If I Stay - Official Trailer [HD],2103319.0,374.0,8457.0,197.0,0,False
tt1355630,If I Stay,2014-08-22,wH6PNeTy6Nc,2014-07-22T23:30:04Z,If I Stay - Official Trailer 2 [HD],6647409.0,2117.0,39946.0,594.0,0,False
tt1355630,If I Stay,2014-08-22,xzg4KanBupc,2014-07-23T10:31:33Z,If I Stay Official Trailer #2 (2014) HD,896148.0,393.0,4414.0,83.0,0,False
tt2247476,When the Game Stands Tall,2014-08-22,qT0aE4iAnJo,2014-04-10T23:15:25Z,When The Game Stands Tall - Official Trailer [HD],5134780.0,929.0,8774.0,453.0,0,False
tt2247476,When the Game Stands Tall,2014-08-22,L2MZQyf1xUI,2014-04-11T14:14:29Z,"When The Game Stands Tall Official Trailer 1 (2014) - Jim Caviezel, Football Movie HD",521151.0,131.0,2797.0,71.0,0,False
tt2247476,When the Game Stands Tall,2014-08-22,DelU-QWmqSk,2014-04-11T22:30:01Z,When The Game Stands Tall - Official Trailer (2014) HD,324013.0,76.0,544.0,56.0,0,False
tt2402157,The November Man,2014-08-27,-m8V7G7e7gw,2014-06-06T17:00:01Z,The November Man Official Teaser Trailer #1 (2014) - Pierce Brosnan Movie HD,1039062.0,303.0,2065.0,119.0,0,False
tt2402157,The November Man,2014-08-27,X0-uN5l1Z2I,2014-06-08T11:14:08Z,The November Man | official trailer US (2014) Pierce Brosnan,182513.0,29.0,171.0,16.0,0,False
tt2402157,The November Man,2014-08-27,jREIRTyj9Mk,2014-07-23T16:49:12Z,The November Man Official Trailer #1 (2014) - Pierce Brosnan Movie HD,2855623.0,718.0,5586.0,262.0,0,False
tt2402157,The November Man,2014-08-27,p2zFH8Zruqo,2014-07-23T16:50:38Z,"The November Man TRAILER 1 (2014) - Pierce Brosnan, Olga Kurylenko Movie HD",1112216.0,247.0,1407.0,64.0,0,False
tt2402157,The November Man,2014-08-27,4H34PzXnWyI,2014-07-24T08:31:43Z,The November Man Official Trailer #1 (2014) HD,111180.0,9.0,105.0,5.0,0,False
tt2870612,"As Above, So Below",2014-08-29,83PpryYHHeY,2014-04-24T19:28:54Z,"As Above, So Below - Trailer #1",4479749.0,3377.0,18211.0,1009.0,0,False
tt2870612,"As Above, So Below",2014-08-29,Fq358xHbzN4,2014-04-25T17:07:23Z,"As Above, So Below Official Trailer #1 (2014) - Ben Feldman Horror Movie HD",1899410.0,1257.0,11899.0,487.0,0,False
tt1600196,The Drop,2014-09-12,7lCiDIcqMe0,2014-04-01T18:19:21Z,"The Drop Official Trailer (2014) Tom Hardy, Noomi Rapace HD",4612367.0,809.0,4550.0,289.0,0,False
tt1600196,The Drop,2014-09-12,Iy_ogNiryZ8,2014-04-02T18:00:01Z,"The Drop Official Trailer #1 (2014) - Tom Hardy, James Gandolfini Movie HD",6421303.0,777.0,17301.0,487.0,0,False
tt1600196,The Drop,2014-09-12,vGkZq8ZOgO4,2014-06-21T21:31:09Z,"The Drop Official International Trailer #1 (2014) Tom Hardy, James Gandolfini Movie HD",727719.0,216.0,2261.0,57.0,0,False
tt2011159,No Good Deed,2014-09-12,G5VeowxERwM,2014-06-12T16:14:15Z,No Good Deed - Official Trailer - In Theaters September 12th,3608515.0,739.0,7700.0,443.0,0,False
tt2011159,No Good Deed,2014-09-12,f_ENrqSmIhE,2014-06-13T22:00:02Z,No Good Deed Official Trailer #1 (2014) HD,725532.0,316.0,1126.0,135.0,0,False
tt2978462,Dolphin Tale 2,2014-09-12,qR-n1pPvcbk,2014-04-11T17:37:12Z,Dolphin Tale 2 - Official Teaser Trailer [HD],330982.0,1.0,1497.0,97.0,0,False
tt2978462,Dolphin Tale 2,2014-09-12,vhxLMl5QEXw,2014-06-13T04:26:46Z,"Dolphin Tale 2 Official Trailer #2 (2014) - Morgan Freeman, Harry Connick Jr. Dolphin Movie HD",597833.0,273.0,2284.0,171.0,0,False
tt2978462,Dolphin Tale 2,2014-09-12,gMDymk_gx3A,2014-06-14T23:37:14Z,Dolphin Tale 2 - Official Main Trailer [HD],2075123.0,456.0,4098.0,251.0,0,False
tt0365907,A Walk Among the Tombstones,2014-09-19,aTKBowDjMQg,2014-05-30T17:41:14Z,A Walk Among The Tombstones -  Official Trailer (HD),1728715.0,155.0,1574.0,161.0,0,False
tt0365907,A Walk Among the Tombstones,2014-09-19,0JjRoh13vzY,2014-05-30T22:00:02Z,A Walk Among the Tombstones Official Trailer #1 (2014) HD,3573730.0,454.0,4678.0,554.0,0,False
tt1371150,This Is Where I Leave You,2014-09-19,fH0cEP0mvlU,2014-05-28T14:00:12Z,This Is Where I Leave You - Official Trailer [HD],8797720.0,1333.0,28084.0,1459.0,0,False
tt1371150,This Is Where I Leave You,2014-09-19,zjZQSVvb3qA,2014-05-28T14:50:19Z,THIS IS WHERE I LEAVE YOU Trailer (Movie Trailer HD),1268676.0,169.0,2495.0,124.0,0,False
tt1371150,This Is Where I Leave You,2014-09-19,LjjxG2EDJwI,2014-05-29T11:20:56Z,This Is Where I Leave You Official Trailer #1 (2014) HD,144705.0,5.0,405.0,6.0,0,False
tt1371150,This Is Where I Leave You,2014-09-19,GngkceI87yU,2014-05-29T16:39:36Z,This is Where I Leave You - Trailer - Official Warner Bros. UK,1093814.0,34.0,4986.0,211.0,0,False
tt1790864,The Maze Runner,2014-09-19,64-iSYVmMVY,2014-03-18T02:59:16Z,The Maze Runner | Official Trailer [HD] | 20th Century FOX,12850015.0,6224.0,67436.0,1210.0,0,False
tt1790864,The Maze Runner,2014-09-19,K1In45K0DGc,2014-03-18T03:14:38Z,The Maze Runner Official Trailer #1 (2014) Dylan O&#39;Brien Dystopian Movie HD,4910414.0,2304.0,23772.0,428.0,0,False
tt1790864,The Maze Runner,2014-09-19,AwwbhhjQ9Xk,2014-07-30T16:02:49Z,The Maze Runner | Official Final Trailer [HD] | 20th Century FOX,11885556.0,4543.0,58947.0,1388.0,0,False
tt0455944,The Equalizer,2014-09-26,FfoDg8y_LF0,2014-05-26T11:30:01Z,The Equalizer Official International Trailer (2014) HD,546807.0,313.0,1411.0,61.0,0,False
tt0455944,The Equalizer,2014-09-26,jAI7rF0eQyQ,2014-06-12T21:21:22Z,The Equalizer Official Trailer #1 (2014) - Denzel Washington Movie HD,9711465.0,1564.0,21280.0,927.0,0,False
tt0455944,The Equalizer,2014-09-26,OBD5ZqCpyPA,2014-06-13T09:48:37Z,The Equalizer Official Trailer #1 (2014) HD,2111278.0,308.0,5224.0,186.0,0,False
tt0455944,The Equalizer,2014-09-26,VjctHUEmutw,2014-06-16T16:07:14Z,THE EQUALIZER - Official Trailer (HD),11717418.0,1844.0,22408.0,829.0,0,False
tt0455944,The Equalizer,2014-09-26,WM9pSUknIu0,2014-07-24T13:50:26Z,THE EQUALIZER | Trailer deutsch german [HD],2186676.0,339.0,5326.0,212.0,0,False
tt0455944,The Equalizer,2014-09-26,Y53qeeGxmKA,2014-09-02T21:34:22Z,The Equalizer TV Series DVD Trailer,180909.0,84.0,552.0,20.0,0,False
tt0455944,The Equalizer,2014-09-26,-3V0cchHy60,2014-09-04T03:00:01Z,The Equalizer Official Trailer #2 (2014) - Denzel Washington Movie HD,1966810.0,518.0,4883.0,243.0,0,False
tt0787474,The Boxtrolls,2014-09-26,Di_w1K5fEMg,2013-07-03T16:16:09Z,The Boxtrolls Official Teaser Trailer #1 (2014) - Simon Pegg Movie HD,374464.0,426.0,2902.0,136.0,0,False
tt0787474,The Boxtrolls,2014-09-26,1y8E7xJ6MXU,2013-11-27T18:28:16Z,The Boxtrolls | Official Teaser Trailer #2 [HD],442404.0,46.0,951.0,28.0,0,False
tt0787474,The Boxtrolls,2014-09-26,o4dYsR4xNRk,2013-11-28T17:00:01Z,The Boxtrolls Official Teaser Trailer #2 (2014) - Stop-Motion Animated Movie HD,1072068.0,399.0,5299.0,242.0,0,False
tt0787474,The Boxtrolls,2014-09-26,KjM8v3hxZg8,2014-03-06T20:45:20Z,"The Boxtrolls Official Teaser Trailer #3 (2014) - Ben Kingsley, Elle Fanning Movie HD",318572.0,116.0,1361.0,63.0,0,False
tt0787474,The Boxtrolls,2014-09-26,z3eHd87dx6M,2014-06-12T14:00:28Z,The Boxtrolls | Official Trailer #1,2080143.0,288.0,,,0,False
tt0787474,The Boxtrolls,2014-09-26,Q2dFVnp5K0o,2014-06-12T14:12:00Z,The Boxtrolls Official Trailer #1 (2014) - Simon Pegg Movie HD,3223751.0,612.0,6114.0,514.0,0,False
tt2267998,Gone Girl,2014-10-03,esGn-xKFZdU,2014-04-15T13:37:44Z,Gone Girl - Official Trailer (2014) HD,4772747.0,1051.0,6097.0,753.0,0,False
