,2013,2014,2015,2016,2017,2018,2019,2020,2021
Jonathan Frakes,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667
Brent Spiner,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667
LeVar Burton,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667,0.7209068166666667
Sam Spruell,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996
Peter Stebbings,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996
Christian Camargo,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996,0.35168965999999996
Roscoe Lee Browne,0.27269130714285716,0.27269130714285716,0.27269130714285716,0.27269130714285716,0.27269130714285716,0.27269130714285716,0.27269130714285716,0.27269130714285716,0.27269130714285716
Alexander Gould,3.613989127659574,3.613989127659574,3.613989127659574,3.613989127659574,3.613989127659574,3.613989127659574,3.613989127659574,3.613989127659574,3.613989127659574
Philip Baker Hall,2.997892111111111,2.997892111111111,2.997892111111111,2.997892111111111,2.997892111111111,2.997892111111111,2.997892111111111,2.997892111111111,2.997892111111111
Nick Stahl,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001
Kristanna Loken,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001,0.7518555600000001
Joan Plowright,4.021717484848485,4.021717484848485,4.021717484848485,4.021717484848485,4.021717484848485,4.021717484848485,4.021717484848485,4.021717484848485,4.021717484848485
Mark Harmon,5.5115166,5.5115166,5.5115166,5.5115166,5.5115166,5.5115166,5.5115166,5.5115166,5.5115166
Charlie Sheen,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003
Pamela Anderson,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003,2.2917336875000003
Adam Goldberg,2.11626746,2.11626746,2.11626746,2.11626746,2.11626746,2.11626746,2.11626746,2.11626746,2.11626746
Anjelica Huston,1.73828435,1.73828435,1.73828435,1.73828435,1.73828435,1.73828435,1.73828435,1.73828435,1.73828435
Robert Englund,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001
Ken Kirzinger,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001
Kelly Rowland,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001
Monica Keena,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001,2.754088500000001
Jeremy Suarez,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625
Rick Moranis,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625
Jason Raize,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625,0.6666896640625
Billy Boyd,0.6261861333333333,0.6261861333333333,0.6261861333333333,0.6261861333333333,0.6261861333333333,0.6261861333333333,0.6261861333333333,0.6261861333333333,0.6261861333333333
Jonathan Tucker,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263
Andrew Bryniarski,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263
Erica Leerhsen,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263,8.481226842105263
Mike White,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145
Adam Pascal,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145,2.3217479142857145
Billy Connolly,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142
William Atherton,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142,0.7937661642857142
Estella Warren,1.1155827166666665,1.1155827166666665,1.1155827166666665,1.1155827166666665,1.1155827166666665,1.1155827166666665,1.1155827166666665,1.1155827166666665,1.1155827166666665
Sean Connery,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118
Stuart Townsend,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118
Peta Wilson,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118,0.852118
Chris Barrie,0.6911599578947368,0.6911599578947368,0.6911599578947368,0.6911599578947368,0.6911599578947368,0.6911599578947368,0.6911599578947368,0.6911599578947368,0.6911599578947368
Fann Wong,1.20953744,1.20953744,1.20953744,1.20953744,1.20953744,1.20953744,1.20953744,1.20953744,1.20953744
Abraham Benrubi,2.6514206363636363,2.6514206363636363,2.6514206363636363,2.6514206363636363,2.6514206363636363,2.6514206363636363,2.6514206363636363,2.6514206363636363,2.6514206363636363
Charles S. Dutton,1.4923645,1.4923645,1.4923645,1.4923645,1.4923645,1.4923645,1.4923645,1.4923645,1.4923645
Martine McCutcheon,1.4924035999999998,1.4924035999999998,1.4924035999999998,1.4924035999999998,1.4924035999999998,1.4924035999999998,1.4924035999999998,1.4924035999999998,1.4924035999999998
Christian Kane,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667
David Moscow,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667,3.1181756666666667
John Ritter,2.611318608695653,2.611318608695653,2.611318608695653,2.611318608695653,2.611318608695653,2.611318608695653,2.611318608695653,2.611318608695653,2.611318608695653
Shane Brolly,2.3623040909090913,2.3623040909090913,2.3623040909090913,2.3623040909090913,2.3623040909090913,2.3623040909090913,2.3623040909090913,2.3623040909090913,2.3623040909090913
Debra Winger,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857
S. Epatha Merkerson,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857,1.495249657142857
Andrew Francis,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143
Angie Harmon,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143,1.7120832142857143
Tony Jay,2.3950791,2.3950791,2.3950791,2.3950791,2.3950791,2.3950791,2.3950791,2.3950791,2.3950791
A.J. Cook,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385
Tony Todd,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385
Michael Landes,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385,1.8062005384615385
Alex Palmer,5.633114375,5.633114375,5.633114375,5.633114375,5.633114375,5.633114375,5.633114375,5.633114375,5.633114375
Eamonn Walker,0.58313168,0.58313168,0.58313168,0.58313168,0.58313168,0.58313168,0.58313168,0.58313168,0.58313168
Sandra Oh,2.4228179444444446,2.4228179444444446,2.4228179444444446,2.4228179444444446,2.4228179444444446,2.4228179444444446,2.4228179444444446,2.4228179444444446,2.4228179444444446
Adam Lamberg,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235
Clayton Snyder,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235
Hallie Todd,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235,2.513791470588235
Jodi Carlisle,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999
Lacey Chabert,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999
Tim Curry,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999,1.5761028799999999
Molly Shannon,2.0926525555555555,2.0926525555555555,2.0926525555555555,2.0926525555555555,2.0926525555555555,2.0926525555555555,2.0926525555555555,2.0926525555555555,2.0926525555555555
Heather Locklear,1.8591247,1.8591247,1.8591247,1.8591247,1.8591247,1.8591247,1.8591247,1.8591247,1.8591247
Jesse Spencer,1.8591247,1.8591247,1.8591247,1.8591247,1.8591247,1.8591247,1.8591247,1.8591247,1.8591247
Bruce Altman,0.5952654838709678,0.5952654838709678,0.5952654838709678,0.5952654838709678,0.5952654838709678,0.5952654838709678,0.5952654838709678,0.5952654838709678,0.5952654838709678
Maia Morgenstern,12.3424868,12.3424868,12.3424868,12.3424868,12.3424868,12.3424868,12.3424868,12.3424868,12.3424868
Christo Jivkov,12.3424868,12.3424868,12.3424868,12.3424868,12.3424868,12.3424868,12.3424868,12.3424868,12.3424868
Richard Griffiths,1.9195466846153846,1.9195466846153846,1.9195466846153846,1.9195466846153846,1.9195466846153846,1.9195466846153846,1.9195466846153846,1.9195466846153846,1.9195466846153846
Dash Mihok,1.493926392,1.493926392,1.493926392,1.493926392,1.493926392,1.493926392,1.493926392,1.493926392,1.493926392
Chris Coppola,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213
Michael Jeter,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213
Leslie Zemeckis,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213,0.9865173212121213
Julian Glover,0.7621614628571428,0.7621614628571428,0.7621614628571428,0.7621614628571428,0.7621614628571428,0.7621614628571428,0.7621614628571428,0.7621614628571428,0.7621614628571428
Richard Roxburgh,0.751106775,0.751106775,0.751106775,0.751106775,0.751106775,0.751106775,0.751106775,0.751106775,0.751106775
Shuler Hensley,0.751106775,0.751106775,0.751106775,0.751106775,0.751106775,0.751106775,0.751106775,0.751106775,0.751106775
Michael Moore,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667
George W. Bush,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667
Stevie Wonder,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667,19.86579516666667
Jason Behr,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362
Clea DuVall,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362
William Mapother,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362,11.0359362
Callum Blue,2.379262025,2.379262025,2.379262025,2.379262025,2.379262025,2.379262025,2.379262025,2.379262025,2.379262025
Jonathan Bennett,5.062238529411766,5.062238529411766,5.062238529411766,5.062238529411766,5.062238529411766,5.062238529411766,5.062238529411766,5.062238529411766,5.062238529411766
Rodger Bumpass,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664
Carolyn Lawrence,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664,2.8472662666666664
Lance Henriksen,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338
Ewen Bremner,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338,1.3380371833333338
Chi McBride,1.2978813833333334,1.2978813833333334,1.2978813833333334,1.2978813833333334,1.2978813833333334,1.2978813833333334,1.2978813833333334,1.2978813833333334,1.2978813833333334
Stephen Tobolowsky,1.50739178,1.50739178,1.50739178,1.50739178,1.50739178,1.50739178,1.50739178,1.50739178,1.50739178
Jacinda Barrett,1.3553037636363632,1.3553037636363632,1.3553037636363632,1.3553037636363632,1.3553037636363632,1.3553037636363632,1.3553037636363632,1.3553037636363632,1.3553037636363632
M. Emmet Walsh,1.2296756500000001,1.2296756500000001,1.2296756500000001,1.2296756500000001,1.2296756500000001,1.2296756500000001,1.2296756500000001,1.2296756500000001,1.2296756500000001
Busy Philipps,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892
Maitland Ward,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892,1.914371891891892
Omar Sharif,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345
Zuleikha Robinson,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345
Louise Lombard,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345,0.6730345
Christopher Kovaleski,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381
Matthew Pleszewicz,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381,1.598416880952381
Nathan West,2.2992176071428574,2.2992176071428574,2.2992176071428574,2.2992176071428574,2.2992176071428574,2.2992176071428574,2.2992176071428574,2.2992176071428574,2.2992176071428574
Derek Luke,2.0418640333333333,2.0418640333333333,2.0418640333333333,2.0418640333333333,2.0418640333333333,2.0418640333333333,2.0418640333333333,2.0418640333333333,2.0418640333333333
Sarah Polley,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308
Jake Weber,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308,2.270036807692308
Matthew Price,3.0615435263157895,3.0615435263157895,3.0615435263157895,3.0615435263157895,3.0615435263157895,3.0615435263157895,3.0615435263157895,3.0615435263157895,3.0615435263157895
Melora Walters,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539
Elden Henson,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539,4.456822538461539
Ken Leung,45.9875375,45.9875375,45.9875375,45.9875375,45.9875375,45.9875375,45.9875375,45.9875375,45.9875375
Eric Mabius,1.1378100666666666,1.1378100666666666,1.1378100666666666,1.1378100666666666,1.1378100666666666,1.1378100666666666,1.1378100666666666,1.1378100666666666,1.1378100666666666
Randy Quaid,0.4548223727272728,0.4548223727272728,0.4548223727272728,0.4548223727272728,0.4548223727272728,0.4548223727272728,0.4548223727272728,0.4548223727272728,0.4548223727272728
Ashley Scott,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218
Michael Bowen,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218,1.0095155869565218
Parker Posey,0.8063370153846154,0.8063370153846154,0.8063370153846154,0.8063370153846154,0.8063370153846154,0.8063370153846154,0.8063370153846154,0.8063370153846154,0.8063370153846154
Efren Ramirez,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239
Jon Gries,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239
Aaron Ruell,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239,111.35239
Remy Sweeney,0.522774825,0.522774825,0.522774825,0.522774825,0.522774825,0.522774825,0.522774825,0.522774825,0.522774825
Omarion,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625
Jarell Houston,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625
Raz B,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625
Lil' Fizz,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625,5.04547625
Sharon Stone,0.40202379,0.40202379,0.40202379,0.40202379,0.40202379,0.40202379,0.40202379,0.40202379,0.40202379
Lambert Wilson,0.40202379,0.40202379,0.40202379,0.40202379,0.40202379,0.40202379,0.40202379,0.40202379,0.40202379
Irma P. Hall,1.137119742857143,1.137119742857143,1.137119742857143,1.137119742857143,1.137119742857143,1.137119742857143,1.137119742857143,1.137119742857143,1.137119742857143
Hayden Panettiere,0.74973024,0.74973024,0.74973024,0.74973024,0.74973024,0.74973024,0.74973024,0.74973024,0.74973024
Gerry Robert Byrne,1.72001505,1.72001505,1.72001505,1.72001505,1.72001505,1.72001505,1.72001505,1.72001505,1.72001505
Eric Sykes,1.93342024,1.93342024,1.93342024,1.93342024,1.93342024,1.93342024,1.93342024,1.93342024,1.93342024
David Kelly,1.37639384,1.37639384,1.37639384,1.37639384,1.37639384,1.37639384,1.37639384,1.37639384,1.37639384
Thomas Kretschmann,1.0535266908212562,1.0535266908212562,1.0535266908212562,1.0535266908212562,1.0535266908212562,1.0535266908212562,1.0535266908212562,1.0535266908212562,1.0535266908212562
Nelly,1.9282860975609757,1.9282860975609757,1.9282860975609757,1.9282860975609757,1.9282860975609757,1.9282860975609757,1.9282860975609757,1.9282860975609757,1.9282860975609757
Zach Braff,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667
Garry Marshall,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667
Don Knotts,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667,0.9025777666666667
Mel Brooks,1.7093334933333335,1.7093334933333335,1.7093334933333335,1.7093334933333335,1.7093334933333335,1.7093334933333335,1.7093334933333335,1.7093334933333335,1.7093334933333335
Max Thieriot,2.019408357142857,2.019408357142857,2.019408357142857,2.019408357142857,2.019408357142857,2.019408357142857,2.019408357142857,2.019408357142857,2.019408357142857
Kate Beahan,1.6310418000000002,1.6310418000000002,1.6310418000000002,1.6310418000000002,1.6310418000000002,1.6310418000000002,1.6310418000000002,1.6310418000000002,1.6310418000000002
Donnie Wahlberg,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006
Beverley Mitchell,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006
Franky G,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006
Emmanuelle Vaugier,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006,21.759991250000006
Michael Vartan,1.9286349069767443,1.9286349069767443,1.9286349069767443,1.9286349069767443,1.9286349069767443,1.9286349069767443,1.9286349069767443,1.9286349069767443,1.9286349069767443
Philip Bolden,2.5835749375,2.5835749375,2.5835749375,2.5835749375,2.5835749375,2.5835749375,2.5835749375,2.5835749375,2.5835749375
Jessica Simpson,1.60540454,1.60540454,1.60540454,1.60540454,1.60540454,1.60540454,1.60540454,1.60540454,1.60540454
Alice Greczyn,1.60540454,1.60540454,1.60540454,1.60540454,1.60540454,1.60540454,1.60540454,1.60540454,1.60540454
Charles Berling,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875
Romane Bohringer,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875
Jules Sitruk,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875,9.679652875
Sissy Spacek,1.52462498,1.52462498,1.52462498,1.52462498,1.52462498,1.52462498,1.52462498,1.52462498,1.52462498
Simon Baker,1.52462498,1.52462498,1.52462498,1.52462498,1.52462498,1.52462498,1.52462498,1.52462498,1.52462498
Shohreh Aghdashloo,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685
Campbell Scott,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685,3.951181789473685
André Benjamin,1.655430688888889,1.655430688888889,1.655430688888889,1.655430688888889,1.655430688888889,1.655430688888889,1.655430688888889,1.655430688888889,1.655430688888889
Jesper Christensen,0.9088520125,0.9088520125,0.9088520125,0.9088520125,0.9088520125,0.9088520125,0.9088520125,0.9088520125,0.9088520125
Judith Scott,1.9690253714285713,1.9690253714285713,1.9690253714285713,1.9690253714285713,1.9690253714285713,1.9690253714285713,1.9690253714285713,1.9690253714285713,1.9690253714285713
Jude Akuwudike,0.5282455769230769,0.5282455769230769,0.5282455769230769,0.5282455769230769,0.5282455769230769,0.5282455769230769,0.5282455769230769,0.5282455769230769,0.5282455769230769
Rick Gonzalez,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665
Robert Ri'chard,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665
Rob Brown,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665,2.2421625666666665
Jesse James,3.4333352105263155,3.4333352105263155,3.4333352105263155,3.4333352105263155,3.4333352105263155,3.4333352105263155,3.4333352105263155,3.4333352105263155,3.4333352105263155
Shirley MacLaine,0.744860694117647,0.744860694117647,0.744860694117647,0.744860694117647,0.744860694117647,0.744860694117647,0.744860694117647,0.744860694117647,0.744860694117647
Scott MacDonald,0.8702530555555554,0.8702530555555554,0.8702530555555554,0.8702530555555554,0.8702530555555554,0.8702530555555554,0.8702530555555554,0.8702530555555554,0.8702530555555554
Laura Johnson,2.2266078076923077,2.2266078076923077,2.2266078076923077,2.2266078076923077,2.2266078076923077,2.2266078076923077,2.2266078076923077,2.2266078076923077,2.2266078076923077
Ian McNeice,5.6386759,5.6386759,5.6386759,5.6386759,5.6386759,5.6386759,5.6386759,5.6386759,5.6386759
Chandra West,5.6386759,5.6386759,5.6386759,5.6386759,5.6386759,5.6386759,5.6386759,5.6386759,5.6386759
Peter Sallis,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333
Peter Kay,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333,1.8703632333333333
Karina Arroyave,8.396969230769232,8.396969230769232,8.396969230769232,8.396969230769232,8.396969230769232,8.396969230769232,8.396969230769232,8.396969230769232,8.396969230769232
Tracey Ullman,1.333977775,1.333977775,1.333977775,1.333977775,1.333977775,1.333977775,1.333977775,1.333977775,1.333977775
Mike Ditka,1.1742827555555555,1.1742827555555555,1.1742827555555555,1.1742827555555555,1.1742827555555555,1.1742827555555555,1.1742827555555555,1.1742827555555555,1.1742827555555555
Yasiin Bey,1.0217083200000001,1.0217083200000001,1.0217083200000001,1.0217083200000001,1.0217083200000001,1.0217083200000001,1.0217083200000001,1.0217083200000001,1.0217083200000001
Cicely Tyson,9.206018,9.206018,9.206018,9.206018,9.206018,9.206018,9.206018,9.206018,9.206018
Sean Faris,1.1869524888888887,1.1869524888888887,1.1869524888888887,1.1869524888888887,1.1869524888888887,1.1869524888888887,1.1869524888888887,1.1869524888888887,1.1869524888888887
William Shatner,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222
Enrique Murciano,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222,1.0772890222222222
Donal Logue,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517
Dina Spybey-Waters,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517,0.8330712068965517
Martin Hancock,0.3646031769230769,0.3646031769230769,0.3646031769230769,0.3646031769230769,0.3646031769230769,0.3646031769230769,0.3646031769230769,0.3646031769230769,0.3646031769230769
Barry Watson,2.3376191,2.3376191,2.3376191,2.3376191,2.3376191,2.3376191,2.3376191,2.3376191,2.3376191
