,2013,2014,2015,2016,2017,2018,2019,2020,2021
Michael Apted,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05
Charles Stone III,5.8,5.8,5.8,5.8,5.8,5.8,5.75,5.75,5.75
Kathryn Bigelow,6.7,6.7,6.7,6.7,6.7,7.0,7.0,7.0,7.0
Ron Clements,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15
Tom Shadyac,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
David Zucker,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
Jesse Dylan,5.949999999999999,5.949999999999999,5.949999999999999,5.949999999999999,5.949999999999999,5.949999999999999,5.949999999999999,5.949999999999999,5.949999999999999
Mark Steven Johnson,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25
Marcus Nispel,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85
Edward Zwick,7.7,7.7,7.7,7.7,6.9,6.9,6.9,6.9,6.9
Roger Donaldson,6.6,6.6,6.449999999999999,6.449999999999999,6.449999999999999,6.449999999999999,6.449999999999999,6.449999999999999,6.449999999999999
Harald Zwart,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
David R. Ellis,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7
Joel Schumacher,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
Chris Rock,5.5,5.5,5.95,5.95,5.95,5.95,5.95,5.95,5.95
Alfonso Cuarón,7.9,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001
Takashi Shimizu,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Brad Silberling,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05,6.05
Jonathan Demme,6.6,6.6,6.6,6.25,6.25,6.25,6.25,6.25,6.25
Kevin Rodney Sullivan,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001
Gavin O'Connor,7.5,7.5,7.5,7.5,7.4,7.4,7.4,7.4,7.4
Will Finn,5.4,5.4,5.25,5.25,5.25,5.25,5.25,5.25,5.25
David Koepp,6.6,6.6,6.6,6.05,6.05,6.05,6.05,6.05,6.05
David S. Goyer,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35
Michel Gondry,7.050000000000001,7.050000000000001,7.050000000000001,7.050000000000001,7.050000000000001,7.050000000000001,7.050000000000001,7.050000000000001,7.050000000000001
Jay Chandrasekhar,5.1,5.1,5.1,5.1,5.1,5.1,5.55,5.55,5.55
Frank Miller,8.0,8.0,7.25,7.25,7.25,7.25,7.25,7.25,7.25
Breck Eisner,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Nora Ephron,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9
Dean Parisot,6.2,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Garth Jennings,6.8,6.8,6.8,6.8,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999,6.949999999999999
Stephen Gaghan,6.9,6.9,6.9,6.9,6.9,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001
Mikael Håfström,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999,6.699999999999999
John Lasseter,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
Gabriele Muccino,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8
Gil Kenan,6.6,6.6,6.6,5.75,5.75,5.75,5.75,5.75,5.75
James McTeigue,8.2,8.2,8.2,8.2,8.2,8.2,6.8,6.8,6.8
Jonathan Dayton,7.8,7.8,7.8,7.8,7.8,7.25,7.25,7.25,7.25
Kirk Jones,6.5,6.5,6.5,6.5,6.25,6.25,6.25,6.25,6.25
Alexandre Aja,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.300000000000001,6.300000000000001
Chris Miller,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35
Tim Hill,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001
Greg Mottola,7.6,7.6,7.6,7.6,6.75,6.75,6.75,6.75,6.75
Josh Gordon,6.3,6.3,6.3,6.3,6.05,6.05,6.05,6.05,6.05
Sylvain White,5.4,5.4,5.4,5.4,5.4,5.4,4.300000000000001,4.300000000000001,4.300000000000001
Ash Brannon,6.7,6.7,6.7,6.7,6.7,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001
Peter Hedges,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65
Scott Hicks,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Jason Friedberg,2.5999999999999996,2.5999999999999996,2.5999999999999996,2.5999999999999996,2.5999999999999996,2.5999999999999996,2.5999999999999996,2.5999999999999996,2.5999999999999996
David Slade,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Catherine Hardwicke,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.45,5.45
Jimmy Hayward,6.8,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35
Michael Patrick King,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05
Timur Bekmambetov,6.7,6.7,6.7,6.7,6.2,6.2,6.2,6.2,6.2
Byron Howard,6.8,6.8,6.8,6.8,7.4,7.4,7.4,7.4,7.4
Eric Brevig,5.199999999999999,5.199999999999999,5.199999999999999,5.199999999999999,5.199999999999999,5.199999999999999,5.199999999999999,5.199999999999999,5.199999999999999
Kenny Ortega,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Jon Hurwitz,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65
Burr Steers,6.3,6.3,6.3,6.3,6.05,6.05,6.05,6.05,6.05
Walt Becker,5.4,5.4,5.4,5.2,5.2,5.2,5.2,5.2,5.2
Lee Unkrich,8.3,8.3,8.3,8.3,8.3,8.350000000000001,8.350000000000001,8.350000000000001,8.350000000000001
Pierre Coffin,7.6,7.449999999999999,7.449999999999999,7.449999999999999,7.449999999999999,7.449999999999999,7.449999999999999,7.449999999999999,7.449999999999999
Tom McGrath,7.2,7.2,7.2,7.2,7.2,6.75,6.75,6.75,6.75
Phillip Noyce,6.4,6.4,6.45,6.45,6.45,6.45,6.45,6.45,6.45
Joseph Kosinski,6.8,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
Ben Affleck,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
Greg Berlanti,6.5,6.5,6.5,6.5,6.5,6.5,7.05,7.05,7.05
Jennifer Yuh Nelson,7.2,7.2,7.2,7.2,7.2,7.2,6.45,6.45,6.45
Glenn Ficarra,7.4,7.4,7.4,7.4,7.0,7.0,7.0,7.0,7.0
George Nolfi,7.0,7.0,7.0,7.0,7.0,6.25,6.25,6.25,6.25
Brad Furman,7.3,7.3,7.3,7.3,7.15,7.15,7.15,7.15,7.15
Duncan Jones,7.5,7.5,7.5,7.5,7.15,7.15,7.15,7.15,7.15
Steven Quale,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
George Clooney,7.1,7.1,6.6,6.6,6.6,6.6,6.6,6.6,6.6
Joss Whedon,8.0,8.0,8.0,7.65,7.65,7.65,7.65,7.65,7.65
Steve Martino,6.6,6.6,6.6,6.85,6.85,6.85,6.85,6.85,6.85
Rupert Sanders,6.1,6.1,6.1,6.1,6.1,6.199999999999999,6.199999999999999,6.199999999999999,6.199999999999999
Olivier Megaton,6.3,6.3,6.3,6.15,6.15,6.15,6.15,6.15,6.15
Tom Hooper,7.6,7.6,7.6,7.6,7.6,7.6,7.6,5.15,5.15
Jason Moore,7.2,7.2,7.2,6.6,6.6,6.6,6.6,6.6,6.6
Chris Butler,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.85,6.85
Nima Nourizadeh,6.6,6.6,6.6,6.35,6.35,6.35,6.35,6.35,6.35
William Brent Bell,4.2,4.2,4.2,4.2,5.1,5.1,5.1,5.1,5.1
John Madden,7.2,7.2,7.2,6.9,6.9,6.9,6.9,6.9,6.9
Wes Anderson,7.8,7.8,7.949999999999999,7.949999999999999,7.949999999999999,7.949999999999999,7.949999999999999,7.949999999999999,7.949999999999999
Alan Taylor,,6.9,6.9,6.6,6.6,6.6,6.6,6.6,6.6
David Soren,,6.4,6.4,6.4,6.4,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001
David O. Russell,,7.2,7.2,6.9,6.9,6.9,6.9,6.9,6.9
Cal Brunker,,5.9,5.9,5.9,5.9,5.65,5.65,5.65,5.65
Ric Roman Waugh,,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
James Gunn,,,8.0,8.0,8.0,7.8,7.8,7.8,7.8
Luc Besson,,,6.4,6.4,6.4,6.45,6.45,6.45,6.45
John R. Leonetti,,,5.4,5.4,5.4,5.2,5.2,5.2,5.2
Harold Cronk,,,4.7,4.7,4.550000000000001,4.550000000000001,4.550000000000001,4.550000000000001,4.550000000000001
Patrick Hughes,,,6.1,6.1,6.1,6.5,6.5,6.5,6.5
Dave Green,,,5.8,5.8,5.9,5.9,5.9,5.9,5.9
Craig Gillespie,,,7.0,7.0,6.9,6.9,6.9,6.9,6.9
Dan Gilroy,,,7.9,7.9,7.9,7.2,7.2,7.2,7.2
John Erick Dowdle,,,6.2,6.5,6.5,6.5,6.5,6.5,6.5
Camille Delamarre,,,5.7,5.45,5.45,5.45,5.45,5.45,5.45
Bille Woodruff,,,5.2,5.2,5.050000000000001,5.050000000000001,5.050000000000001,5.050000000000001,5.050000000000001
Michael Tiddes,,,4.7,4.7,4.1,4.1,4.1,4.1,4.1
Matt Bettinelli-Olpin,,,4.1,4.1,4.1,4.1,4.1,5.449999999999999,5.449999999999999
Trish Sie,,,6.0,6.0,6.0,5.9,5.9,5.9,5.9
Dinesh D'Souza,,,5.4,5.4,5.35,5.35,5.35,5.35,5.35
Kyle Balda,,,,6.4,6.4,6.35,6.35,6.35,6.35
Ryan Coogler,,,,7.6,7.6,7.6,7.449999999999999,7.449999999999999,7.449999999999999
Etan Cohen,,,,6.0,6.0,6.0,4.9,4.9,4.9
Paul King,,,,7.2,7.2,7.2,7.5,7.5,7.5
Alex Kendrick,,,,6.5,6.5,6.5,6.5,6.5,6.5
John Francis Daley,,,,6.1,6.1,6.1,6.5,6.5,6.5
Leigh Whannell,,,,6.1,6.1,6.1,6.8,6.8,6.8
Niki Caro,,,,7.4,7.4,7.2,7.2,7.2,7.2
Michael Dougherty,,,,6.1,6.1,6.1,6.1,6.05,6.05
Ari Sandel,,,,6.5,6.5,6.5,6.05,6.05,6.05
Simon Curtis,,,,7.3,7.3,7.3,7.3,7.4,7.4
Alex Garland,,,,7.7,7.7,7.7,7.300000000000001,7.300000000000001,7.300000000000001
Dean Israelite,,,,6.4,6.4,6.15,6.15,6.15,6.15
Gregory Plotkin,,,,4.6,4.6,4.6,5.05,5.05,5.05
Jon Gunn,,,,6.1,6.1,6.15,6.15,6.15,6.15
Patricia Riggen,,,,6.9,7.0,7.0,7.0,7.0,7.0
Tim Miller,,,,,8.0,8.0,8.0,7.15,7.15
Greg Tiernan,,,,,6.1,6.1,6.1,5.949999999999999,5.949999999999999
Babak Najafi,,,,,5.9,5.9,5.4,5.4,5.4
Travis Knight,,,,,7.8,7.8,7.3,7.3,7.3
Shane Black,,,,,7.4,7.4,6.4,6.4,6.4
Damien Chazelle,,,,,8.0,8.0,7.65,7.65,7.65
Stephen Frears,,,,,6.8,6.8,6.8,6.8,6.8
Dexter Fletcher,,,,,7.4,7.4,7.4,7.35,7.35
Michael Showalter,,,,,6.6,7.05,7.05,7.05,7.05
Greg McLean,,,,,4.4,5.25,5.25,5.25,5.25
Jon Watts,,,,,,7.4,7.4,7.45,7.45
Taika Waititi,,,,,,7.9,7.9,7.9,7.9
Jordan Peele,,,,,,7.7,7.7,7.300000000000001,7.300000000000001
Joachim Rønning,,,,,,6.6,6.6,6.6,6.6
James Foley,,,,,,4.6,4.55,4.55,4.55
Michael Spierig,,,,,,5.8,5.6,5.6,5.6
James Gray,,,,,,6.6,6.6,6.6,6.6
Adam Robitel,,,,,,,5.7,6.0,6.0
Ari Aster,,,,,,,7.3,7.199999999999999,7.199999999999999
Eric Leighton,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Peter Lord,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Paul Verhoeven,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Stig Bergqvist,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
William Friedkin,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Brian De Palma,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7
Chris Koch,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
Jonathan Lynn,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
Jun Falkenstein,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Gregory Hoblit,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
Howard Deutch,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
Michael Haigney,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
Joan Chen,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7
Don Roos,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7
Diane Keaton,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9
Roger Spottiswoode,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9
Matt Williams,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8
Danny Leiner,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Mimi Leder,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2
J.B. Rogers,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Alejandro Amenábar,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
Lawrence Guterman,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
Gary Trousdale,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
Jerry Zucker,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Ted Demme,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
Jean-Jacques Annaud,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
John A. Davis,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Harold Becker,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Steve Beck,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Barry Levinson,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
David Mirkin,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
Victor Salva,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
Chris Nahon,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
Chuck Sheetz,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
Sam Weisman,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Hironobu Sakaguchi,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Gil Junger,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9
Joel Gallen,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7
Penny Marshall,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Joel Zwick,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Phil Alden Robinson,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Curtis Hanson,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
Chuck Russell,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Callie Khouri,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
Roger Michell,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Simon Wells,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Adrian Lyne,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
John Schultz,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
Kevin Donovan,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
Robin Budd,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Rob Bowman,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
John Stockwell,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Perry Andelin Blake,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
Michael Lehmann,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Tamra Davis,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Jonathan Frakes,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
Mark Pellington,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Stuart Baird,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Clark Johnson,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Bo Welch,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
Charles Herman-Wurmfeld,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
Ronny Yu,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7
Aaron Blaise,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8
Peter Weir,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
Stephen Norrington,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Jan de Bont,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Kevin Costner,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
Mathieu Kassovitz,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Richard Curtis,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
Terry Zwigoff,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Michael Tollin,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
Steve Trenbirth,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
Audrey Wells,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8
Jim Fall,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Tim McCanlies,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
John Eng,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
John Hoffman,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
Michael Moore,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
Stephen Hillenburg,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
Peter Hewitt,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Taylor Hackford,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
Joseph Ruben,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Eric Bress,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
Mark Rosman,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9
Alexander Witt,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
Kevin Bray,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Chris Stokes,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
Pitof,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4
Beeban Kidron,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Kerry Conran,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Luc Jacquet,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
Hideo Nakata,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
Sydney Pollack,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Angela Robinson,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
Andrew Douglas,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Geoffrey Sax,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Steve Box,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
Paul Haggis,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
John Polson,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Darren Grant,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Frederik Du Chau,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
John Pasquin,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
Stephen Kay,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
Gary David Goldberg,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9
Thomas Bezucha,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Terry Gilliam,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9
Florent-Emilio Siri,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
Fernando Meirelles,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
Tim Johnson,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
Roger Allers,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
Frank Marshall,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
Steve Oedekerk,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Matthew O'Callaghan,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Stefen Fangmeier,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
Alejandro Agresti,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8
Richard Loncraine,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Aaron Seltzer,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
Christophe Gans,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
Phil Joanou,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
David Silverman,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
Simon J. Smith,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
Stephen J. Anderson,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8
Gabor Csupo,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
Rob Zombie,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
Kevin Munroe,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
Russell Mulcahy,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Preston A. Whitmore II,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Mennan Yapo,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9
Xavier Gens,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Mike Nichols,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Neil Jordan,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
Richard LaGravenese,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
Danny Pang,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
Mark Helfrich,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Steve Bendelack,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Mark Osborne,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
Phyllida Lloyd,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
David Gordon Green,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
Tom Vaughan,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
Pete Travis,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
David Wain,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8
Bruce Hendricks,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
Michael McCullers,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
David Hackl,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Bryan Bertino,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
Fred Wolf,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Jennifer Flackett,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Paul Weiland,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9
Sanaa Hamri,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
Nelson McCormick,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
George C. Wolfe,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Jon Avnet,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Neil LaBute,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1
James Cameron,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8
Hoyt Yeatman,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
Peter Billingsley,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Spike Jonze,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
Henry Selick,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
Steve Shill,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Patrick Lussier,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
Patrick Tatopoulos,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
Lee Daniels,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
Jorge Blanco,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Nathan Greno,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
Tod Williams,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Paul Weitz,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
Ryan Murphy,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Samuel Bayer,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
Julie Anne Robinson,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
John Luessenhop,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
Nimród Antal,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
Florian Henckel von Donnersmarck,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
